Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alsoHasRank,alsoKnownAs,capturedLocation,hasBodyPart,hasCharacteristic,hasName,hasRank,hasShape,hasStatus,http://bioportal.bioontology.org/ontologies/FISHO#addedBy,http://bioportal.bioontology.org/ontologies/FISHO#citation,http://bioportal.bioontology.org/ontologies/FISHO#commentSource,http://bioportal.bioontology.org/ontologies/FISHO#contributor,http://bioportal.bioontology.org/ontologies/FISHO#creator,http://bioportal.bioontology.org/ontologies/FISHO#definition,http://bioportal.bioontology.org/ontologies/FISHO#definitionSource,http://bioportal.bioontology.org/ontologies/FISHO#description,http://bioportal.bioontology.org/ontologies/FISHO#has_obo_namespace,http://bioportal.bioontology.org/ontologies/FISHO#id,http://bioportal.bioontology.org/ontologies/FISHO#is_ancient_species,http://bioportal.bioontology.org/ontologies/FISHO#modified,http://bioportal.bioontology.org/ontologies/FISHO#status,http://bioportal.bioontology.org/ontologies/FISHO#title,http://bioportal.bioontology.org/ontologies/FISHO#usedIn,http://data.bioontology.org/metadata/prefixIRI,http://mybiodiversityontologies.um.edu.my/FO.owl#contributor,http://mybiodiversityontologies.um.edu.my/FO.owl#creator,http://mybiodiversityontologies.um.edu.my/FO.owl#description,http://mybiodiversityontologies.um.edu.my/FO.owl#modified,http://mybiodiversityontologies.um.edu.my/FO.owl#title,http://purl.obolibrary.org/obo/created_by,http://purl.obolibrary.org/obo/def,http://purl.obolibrary.org/obo/definition,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/vto#has_rank,http://purl.obolibrary.org/obo/vto#is_extinct,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOWL#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOWL#xref,http://www.w3.org/2004/02/skos/core#notation,isAssociatedWith,isCapturedBy,isCharacteristicFor,isCommonNamesIn,isComposedOf,isConsideredAs,isDevelopedFrom,isDifferentFrom,isGroupFor,isKnownAs,isNameFor,isNotGroupFor,isOrganFor,isPartOf,isRankFor,isSimilarTo,isStatusFor,isToolsToCapture
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000036,CoralReef,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000036,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000037,Trap,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000133|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000329,,,,,,,,,,,,,,,,,,,FISHO:0000037,,,,,,FISHO:FISHO_0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000032,Branchiocranium,,"Also known as Visceral Cranium, or splanchnocranium. Consist of a series of endoskeletal arches that formed as gill arch supports. It is dervied from splanchnic mesoderm.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000360,,,,,,,,,,,,,,,,,,,FISHO:0000032,,,,,,FISHO:FISHO_0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000034,Spawning,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000034,,,,,,FISHO:FISHO_0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000035,Endemic,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000164,,,,,,,,,,,,,,,,,,,FISHO:0000035,,,,,,FISHO:FISHO_0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000033,FishDiversity,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,,,,,,,,,,Mohd Najib,,,,,,,,,FISHO:0000033,,,in review,,,FISHO:FISHO_0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000039,ByBreedingBehaviour,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000039,,,,,,FISHO:FISHO_0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000038,Biomass,,Fish biological mass,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000212,,,,,,,,,,,,,,,,,,,FISHO:0000038,,,,,Prof Chong Data Collection in Matang,FISHO:FISHO_0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,FishCharacteristics,,The characteristic that is potrayed by fish in order to group them in their proper taxon,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,FISHO:0000424,,,,,,FISHO:FISHO_0000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000422,FishOrgan,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000232,,,,,,,,,,,,,,,,,,,FISHO:0000422,,,,,,FISHO:FISHO_0000422,,,,,,,,,,,,,TAO:0000140|ZFA:0000140,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000429,BlastoporeClosure,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000429,,,,,,FISHO:FISHO_0000429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000420,SpiralValve,,A sort of a spiral staircase inside the intestine.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000084,,,,,,,,,,,,,,,,,,,FISHO:0000420,,,,,,FISHO:FISHO_0000420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000428,Ligaments,,Are nonelastic strands of fibrous connective tissue that serve to attach bones and/or cartilages to one another.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000428,,,,,,FISHO:FISHO_0000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000270,Threat,,,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,FISHO:0000270,,,,,,FISHO:FISHO_0000270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,FishDiversityCategory,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000033,,,,,,,,,,Mohd Najib,"Bone, Q; Moore, R H (2008). Biology of Fishes. Taylor & Francis Group. ISBN 978-0-415-37562-7. [1] at Google Books|Moyle, PB; Cech, J. J. (2003). Fishes, An Introduction to Ichthyology (5 ed.). Benjamin Cummings. ISBN 978-0-13-100847-2.|Helfman, G.; Collette; Facey, D.; Bowen, BW (2009). The Diversity of Fishes: Biology, Evolution, and Ecology. Wiley-Blackwell. p. 3. ISBN 978-1-4051-2494-2.|Weis, Judith S (2011) 'Do Fish Sleep?: Fascinating Answers to Questions about Fishes Rutgers University Press. ISBN 9780813549415.",,,,,https://en.wikipedia.org/wiki/Diversity_of_fish,,,FISHO:0000278,,,In review,,,FISHO:FISHO_0000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000273,PalatineArch,,Consist of four pair of bones in the roof of the mouth.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000032,,,,,,,,,,,,,,,,,,,FISHO:0000273,,,,,,FISHO:FISHO_0000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000274,Pterotic,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000358,,,,,,,,,,,,,,,,,,,FISHO:0000274,,,,,,FISHO:FISHO_0000274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000275,BranchialComplex,,"Consist of four pair of gill arches, gill rakers, pharyngeal tooth patches, and supporting bones. All elements of the gill arch are cartilage bones but may have toothed dermal elements incorporated.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000032,,,,,,,,,,,,,,,,,,,FISHO:0000275,,,In review,,,FISHO:FISHO_0000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000276,CardiacMuscle,,"Is nonskeletal but striated and is found only in the heart. Cardiac, or heart muscle is dark red involuntary muscle. It is thickest in the walls of the ventricle.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000276,,,,,,FISHO:FISHO_0000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000271,Prootic,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000358,,,,,,,,,,,,,,,,,,,FISHO:0000271,,,,,,FISHO:FISHO_0000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000279,Taxon,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000284,,,,,,,,,,Mohd Najib,,,,,A group of organisms (sensu http://purl.obolibrary.org/obo/OBI_0100026) considered by taxonomists to form a homogeneous unit.,,,,FISHO:0000279,,,,,,FISHO:FISHO_0000279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000431,Starfish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,,,,,,,,,,,,,,,,,,,FISHO:0000431,,,,,,FISHO:FISHO_0000431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000439,FishMaturity,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FISHO:0000439,,FISHO:0000439,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000055,WaterBodies,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000090,,,,,,,,,,,worldatlas.com,,,,,,,,FISHO:0000055,,,,,,FISHO:FISHO_0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000054,NetMeshSize,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,,,,,,,,,FISHO:0000054,,,,,,FISHO:FISHO_0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000056,Palatine,,"Cartilage bones that are frequently dentigerous. Also know as ""Plowshare"" bones.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000273,,,,,,,,,,,,,,,,,,,FISHO:0000056,,,,,,FISHO:FISHO_0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000059,ByToxicity,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000059,,,,,,FISHO:FISHO_0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000058,TailbudFree,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000058,,,,,,FISHO:FISHO_0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000051,ScleroticCartilage,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112,,,,,,,,,,,,,,,,,,,FISHO:0000051,,,,,,FISHO:FISHO_0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000053,Parasphenoid,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000087|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000053,,,,,,FISHO:FISHO_0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000052,Fusiform,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000193,,,,,,,,,,,,,,,,,,,FISHO:0000052,,,,,,FISHO:FISHO_0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000143,CommonLocalNames,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000096,,,,,,,,,,,,,,,,,,,FISHO:0000143,,,,,,FISHO:FISHO_0000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000141,Neap,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000419,,,,,,,,,,,,,,,,,,,FISHO:0000141,,,,,"Prof Chong Data Collection in Matang, 1988 - 1993",FISHO:FISHO_0000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000146,Protoptergiolarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000380,,,,,,,,,,,,,,,,,,,FISHO:0000146,,,,,,FISHO:FISHO_0000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000140,Mudflat,,"Mudflats or mud flats, also known as tidal flats, are coastal wetlands that form when mud is deposited by tides or rivers. They are found in sheltered areas such as bays, bayous, lagoons, and estuaries.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000140,,,,,,FISHO:FISHO_0000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000142,Subdivisions,,Maybe change to PrimaryDevelopmental Stages Subdivisions,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000078,,,,,,,,,,,,,,,,,,,FISHO:0000142,,,In review,,,FISHO:FISHO_0000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000147,Molariform,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000414,,,,,,,,,,,,,,,,,,,FISHO:0000147,,,,,,FISHO:FISHO_0000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000211,SpeciesEvenness,,"Species evenness refers to how close in numbers each species in an environment are. Mathematically it is defined as a diversity index, a measure of biodiversity which quantifies how equal the community is numerically.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000212,,,,,,,,,,,,,,,,,,,FISHO:0000211,,,,,,FISHO:FISHO_0000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000215,Ectopterygoid,,"Narrow bones, sometimes T-shaped, sometimes dentigerous.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000273,,,,,,,,,,,,,,,,,,,FISHO:0000215,,,,,,FISHO:FISHO_0000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000216,FreshwaterSwamp,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000216,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000213,Basioccipital,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000087|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112,,,,,,,,,,,,,,,,,,,FISHO:0000213,,,,,,FISHO:FISHO_0000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000217,Pollutions,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000101,,,,,,,,,,,,,,,,,,,FISHO:0000217,,,,,,FISHO:FISHO_0000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000219,Sphenotic,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000358,,,,,,,,,,,,,,,,,,,FISHO:0000219,,,,,,FISHO:FISHO_0000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000212,FishPopulationParameter,,Parameters and stuff needed to conduct the fish sampling experiment.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000151|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000152,,,,,,,,,,,,,,,,,,,FISHO:0000212,,,,,,FISHO:FISHO_0000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000218,ByFeedingBehaviour,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000218,,,,,,FISHO:FISHO_0000218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
